album|album_id|artist|artist_id|duration_ms|name|popularity|preview_url|track_id|track_number|type
Anything Goes|5NG7WZaCZZ12M5LJm0JcVc|Florida Georgia Line|3b8QkneNDz4JHKKKlLgYZg|193640|Sippin’ On Fire|61|https://p.scdn.co/mp3-preview/dfede15fc8a4511d8ec9e3bc629b5fbb6c0780f5?cid=8ab10b4296bd4266b959f2caee8dd7a4|0H9Q7Vzu8nYRDBZYKbtU8d|6|track
Anything Goes|5NG7WZaCZZ12M5LJm0JcVc|Florida Georgia Line|3b8QkneNDz4JHKKKlLgYZg|214986|Smoke|56|https://p.scdn.co/mp3-preview/f84efa0575fbc9411ab0adfec9037d22c7f8b412?cid=8ab10b4296bd4266b959f2caee8dd7a4|4o9wvGpLZi4pla9CxvDsHb|7|track
Anything Goes|5NG7WZaCZZ12M5LJm0JcVc|Florida Georgia Line|3b8QkneNDz4JHKKKlLgYZg|221080|Bumpin' The Night|49|https://p.scdn.co/mp3-preview/35480c133e8ee035ea1b4e28301ffcc449687102?cid=8ab10b4296bd4266b959f2caee8dd7a4|5ygp81TQpolYKghQjdYZpD|8|track
Anything Goes|5NG7WZaCZZ12M5LJm0JcVc|Florida Georgia Line|3b8QkneNDz4JHKKKlLgYZg|210306|Angel|49|https://p.scdn.co/mp3-preview/3fdc5998edde85f39c364274d4234309776ce60b?cid=8ab10b4296bd4266b959f2caee8dd7a4|4FHMYgQiGlji1CcYCCHzOT|9|track
Anything Goes|5NG7WZaCZZ12M5LJm0JcVc|Florida Georgia Line|3b8QkneNDz4JHKKKlLgYZg|190640|Confession|63|https://p.scdn.co/mp3-preview/b404e08b0ba6eabff6c9dba6e40c65205f4d6696?cid=8ab10b4296bd4266b959f2caee8dd7a4|6IFPfV8PNSYOmufzQ95hmm|10|track
Anything Goes|5NG7WZaCZZ12M5LJm0JcVc|Florida Georgia Line|3b8QkneNDz4JHKKKlLgYZg|210200|Like You Ain’t Even Gone|55|https://p.scdn.co/mp3-preview/2bdfacdbb9176a1c91bb71f8ba45e6c3e89d39b2?cid=8ab10b4296bd4266b959f2caee8dd7a4|2ncMlnrDwSfnYnV5ixxuib|11|track
Anything Goes|5NG7WZaCZZ12M5LJm0JcVc|Florida Georgia Line|3b8QkneNDz4JHKKKlLgYZg|186040|Every Night|50|https://p.scdn.co/mp3-preview/ac6d2ab1489f7cdf4409144e58e5966bf0c98212?cid=8ab10b4296bd4266b959f2caee8dd7a4|5Z2gIlGW3YwlOuxHUvDCSH|12|track
Here's To The Good Times|5MH765pytbQasmDxXArTah|Florida Georgia Line|3b8QkneNDz4JHKKKlLgYZg|208960|Cruise|70|https://p.scdn.co/mp3-preview/0f4af7762f559c7bb78477d28b47e1add3f573df?cid=8ab10b4296bd4266b959f2caee8dd7a4|0i5el041vd6nxrGEU8QRxy|1|track
Here's To The Good Times|5MH765pytbQasmDxXArTah|Florida Georgia Line|3b8QkneNDz4JHKKKlLgYZg|215120|Round Here|66|https://p.scdn.co/mp3-preview/2e5aa4b4ebb81a4bae7b51e80c2f2347fa6c82cb?cid=8ab10b4296bd4266b959f2caee8dd7a4|5T6DM9qjjngWnukcw0svkX|2|track
Here's To The Good Times|5MH765pytbQasmDxXArTah|Florida Georgia Line|3b8QkneNDz4JHKKKlLgYZg|222013|Get Your Shine On|63|https://p.scdn.co/mp3-preview/e96fbece325d6d532034ab0b76a76d902dbb3bbd?cid=8ab10b4296bd4266b959f2caee8dd7a4|6s9ICeczYOfbHHIaSMq9jd|3|track
Here's To The Good Times|5MH765pytbQasmDxXArTah|Florida Georgia Line|3b8QkneNDz4JHKKKlLgYZg|250346|Here's To The Good Times|53|https://p.scdn.co/mp3-preview/4b5aa5f633541e39c0566095a80ab6871fe2cdc2?cid=8ab10b4296bd4266b959f2caee8dd7a4|7ayDPcMisPI8HpnVrQjcdE|4|track
Here's To The Good Times|5MH765pytbQasmDxXArTah|Florida Georgia Line|3b8QkneNDz4JHKKKlLgYZg|218866|It'z Just What We Do|44|https://p.scdn.co/mp3-preview/9a4b6aa82fed110b2fbd696d21b9f6a8be0234f2?cid=8ab10b4296bd4266b959f2caee8dd7a4|152IqAB0MYIA3rw5CSMVK6|5|track
Here's To The Good Times|5MH765pytbQasmDxXArTah|Florida Georgia Line|3b8QkneNDz4JHKKKlLgYZg|199320|Stay|60|https://p.scdn.co/mp3-preview/645e4f70e0ba1198f9221c014fbf29fc4c9ff662?cid=8ab10b4296bd4266b959f2caee8dd7a4|3grPZ1iQg2tEdh0ZCh3HTt|6|track
Here's To The Good Times|5MH765pytbQasmDxXArTah|Florida Georgia Line|3b8QkneNDz4JHKKKlLgYZg|213200|Hell Raisin' Heat Of The Summer|43|https://p.scdn.co/mp3-preview/55f4f1caefda6f80a2f2285dd43152854d5dd7d0?cid=8ab10b4296bd4266b959f2caee8dd7a4|7a5CgCG59F1gE3lMqKu84q|7|track
Here's To The Good Times|5MH765pytbQasmDxXArTah|Florida Georgia Line|3b8QkneNDz4JHKKKlLgYZg|226160|Tell Me How You Like It|43|https://p.scdn.co/mp3-preview/f5a468aa0a132254a2ec1c5ecaf34a1fb41abb1d?cid=8ab10b4296bd4266b959f2caee8dd7a4|37z5awcsf6MNdobyY2GiLt|8|track
Here's To The Good Times|5MH765pytbQasmDxXArTah|Florida Georgia Line|3b8QkneNDz4JHKKKlLgYZg|224853|Tip It Back|45|https://p.scdn.co/mp3-preview/91507e96936c3b1b071a61778badffeefb46b99a?cid=8ab10b4296bd4266b959f2caee8dd7a4|1BkeuMWQzM8QNDrAqkmGBM|9|track
Here's To The Good Times|5MH765pytbQasmDxXArTah|"Florida Georgia Line|Sarah Buxton"|"3b8QkneNDz4JHKKKlLgYZg|2xTlb6eueddQmWsxImpDbP"|205213|Dayum, Baby|52|https://p.scdn.co/mp3-preview/20f6fe6bf996c84d848cc4aee06146122a087823?cid=8ab10b4296bd4266b959f2caee8dd7a4|4nIwj4uuK2egtQaym18w3p|10|track
Here's To The Good Times|5MH765pytbQasmDxXArTah|"Florida Georgia Line|Jaren Johnston"|"3b8QkneNDz4JHKKKlLgYZg|5beYbzBVaQfcY8XL2DCcTs"|219773|Party People|45|https://p.scdn.co/mp3-preview/ce88b572ddb7e5b748d090c127d39872ecdf14ba?cid=8ab10b4296bd4266b959f2caee8dd7a4|0qR9rQ3v1nONaLI1uraWTA|11|track
Cosmogramma|5c7XChrHxYaqykCZLaGM5f|Flying Lotus|29XOeO6KIWxGthejQqn793|72626|Clock Catcher|38|https://p.scdn.co/mp3-preview/20ce84117737a5446908c7b0b73c9c37197cc8de?cid=8ab10b4296bd4266b959f2caee8dd7a4|3C1z7AyGWhSNITaiz5tgws|1|track
Cosmogramma|5c7XChrHxYaqykCZLaGM5f|Flying Lotus|29XOeO6KIWxGthejQqn793|133693|Pickled!|38|https://p.scdn.co/mp3-preview/159dbce642083120956f6fdb4cfe2434737b027b?cid=8ab10b4296bd4266b959f2caee8dd7a4|49L575qiC0McAdIfEMglbr|2|track
Cosmogramma|5c7XChrHxYaqykCZLaGM5f|Flying Lotus|29XOeO6KIWxGthejQqn793|118320|Nose Art|37|https://p.scdn.co/mp3-preview/793c0d1d0e43519861a7ac3d3e78709348de2161?cid=8ab10b4296bd4266b959f2caee8dd7a4|1yPmVRjVjyJ9CPVlXx5Wfb|3|track
Cosmogramma|5c7XChrHxYaqykCZLaGM5f|Flying Lotus|29XOeO6KIWxGthejQqn793|74760|Intro//A Cosmic Drama|39|https://p.scdn.co/mp3-preview/4f6855ecaf57d2d955e1445c1661d70fc155f526?cid=8ab10b4296bd4266b959f2caee8dd7a4|61z0V2sucJ90PkegVA0up3|4|track
Cosmogramma|5c7XChrHxYaqykCZLaGM5f|Flying Lotus|29XOeO6KIWxGthejQqn793|164640|Zodiac Shit|50|https://p.scdn.co/mp3-preview/afc03483410e29ada6f8443885722a32a9908a6a?cid=8ab10b4296bd4266b959f2caee8dd7a4|4GtN7yHlsvQanJfp2Qzw1A|5|track
Cosmogramma|5c7XChrHxYaqykCZLaGM5f|Flying Lotus|29XOeO6KIWxGthejQqn793|152840|Computer Face//Pure Being|37|https://p.scdn.co/mp3-preview/3c9307191108f44931994e33c5e92a2d5f48c512?cid=8ab10b4296bd4266b959f2caee8dd7a4|3PovGredRP1qYTZZME7DDR|6|track
Cosmogramma|5c7XChrHxYaqykCZLaGM5f|"Flying Lotus|Thom Yorke"|"29XOeO6KIWxGthejQqn793|4CvTDPKA6W06DRfBnZKrau"|175040|...And The World Laughs With You|41|https://p.scdn.co/mp3-preview/a45f3ab0b2a58821036da34889b62adcf6b98e27?cid=8ab10b4296bd4266b959f2caee8dd7a4|6F0UFeNt06zoRSRt9zOZ4z|7|track
Cosmogramma|5c7XChrHxYaqykCZLaGM5f|Flying Lotus|29XOeO6KIWxGthejQqn793|171226|Arkestry|34|https://p.scdn.co/mp3-preview/566987cf290c130c00187b23dcc75a55c5ecc896?cid=8ab10b4296bd4266b959f2caee8dd7a4|5SZw9E4I8wQfJaVJkVUlaY|8|track
Cosmogramma|5c7XChrHxYaqykCZLaGM5f|"Flying Lotus|Thundercat"|"29XOeO6KIWxGthejQqn793|4frXpPxQQZwbCu3eTGnZEw"|254840|MmmHmm|43|https://p.scdn.co/mp3-preview/bf17f2055d887d587ab5311b7d8b17d5fcd3f61c?cid=8ab10b4296bd4266b959f2caee8dd7a4|32ThzXPiQKs4CYqvlE7CFq|9|track
Cosmogramma|5c7XChrHxYaqykCZLaGM5f|Flying Lotus|29XOeO6KIWxGthejQqn793|237920|Do The Astral Plane|50|https://p.scdn.co/mp3-preview/19b3eb7e97dc5501ec5e5e813246e163d713b0c4?cid=8ab10b4296bd4266b959f2caee8dd7a4|6psC59ooTxage8npmtg74G|10|track
Cosmogramma|5c7XChrHxYaqykCZLaGM5f|Flying Lotus|29XOeO6KIWxGthejQqn793|229093|Satelllliiiiiiiteee|36|https://p.scdn.co/mp3-preview/88ac178e93e315d578adb625ef01cd1090d63ca5?cid=8ab10b4296bd4266b959f2caee8dd7a4|34ZzShdUn1PRMftg2Dj4x6|11|track
Cosmogramma|5c7XChrHxYaqykCZLaGM5f|Flying Lotus|29XOeO6KIWxGthejQqn793|117173|German Haircut|32|https://p.scdn.co/mp3-preview/145942c05c4976a5bb870cc93dbd56dc45392af1?cid=8ab10b4296bd4266b959f2caee8dd7a4|1Pv5j7BtAEDnuvdHNyuOtC|12|track
Cosmogramma|5c7XChrHxYaqykCZLaGM5f|Flying Lotus|29XOeO6KIWxGthejQqn793|216573|Recoiled|33|https://p.scdn.co/mp3-preview/ff4df2435314993e54665a6d3681cb8b156b629e?cid=8ab10b4296bd4266b959f2caee8dd7a4|6nE26UACGb5GDoz5wDsFPS|13|track
Cosmogramma|5c7XChrHxYaqykCZLaGM5f|Flying Lotus|29XOeO6KIWxGthejQqn793|166640|Dance Of The Pseudo Nymph|33|https://p.scdn.co/mp3-preview/79b8a6140a67bc73ae2514f94d363eade35e3e1a?cid=8ab10b4296bd4266b959f2caee8dd7a4|4iRf6daikCpjbmscGxwBV7|14|track
Cosmogramma|5c7XChrHxYaqykCZLaGM5f|Flying Lotus|29XOeO6KIWxGthejQqn793|130413|Drips//Auntie's Harp|32|https://p.scdn.co/mp3-preview/78a7c682d529660e30fee08a7b9cf7b9ae0ead25?cid=8ab10b4296bd4266b959f2caee8dd7a4|7FYXvZO8Gqp8m8EKnhdhqC|15|track
Cosmogramma|5c7XChrHxYaqykCZLaGM5f|"Flying Lotus|Laura Darlington"|"29XOeO6KIWxGthejQqn793|67OokTsDsLUvJI6oIxCigq"|181546|Table Tennis|32|https://p.scdn.co/mp3-preview/f49cd3d970bed3c3dd8b963abbbc8781aee93bdb?cid=8ab10b4296bd4266b959f2caee8dd7a4|4HyhcY8J1NWnOu1YjUwy6h|16|track
Cosmogramma|5c7XChrHxYaqykCZLaGM5f|Flying Lotus|29XOeO6KIWxGthejQqn793|147640|Galaxy In Janaki|35|https://p.scdn.co/mp3-preview/698eddddc9c8e1652a9d8f864eef9357f94bd534?cid=8ab10b4296bd4266b959f2caee8dd7a4|4sh8PiGNm67BfgUkd7iQFH|17|track
You're Dead!|29luvT98TnqHjVDYSRbbrj|Flying Lotus|29XOeO6KIWxGthejQqn793|84040|Theme|38|https://p.scdn.co/mp3-preview/9f85424383a90b8ede0c0f39a7590f687c7c1cc5?cid=8ab10b4296bd4266b959f2caee8dd7a4|7oIcPF61r0L0172I1PAZz0|1|track
You're Dead!|29luvT98TnqHjVDYSRbbrj|Flying Lotus|29XOeO6KIWxGthejQqn793|114497|Tesla|38|https://p.scdn.co/mp3-preview/0d8758581aae7ebcfe0956a833006fd475023eaa?cid=8ab10b4296bd4266b959f2caee8dd7a4|5OxaW0vXDcmPKLOCLRKneT|2|track
You're Dead!|29luvT98TnqHjVDYSRbbrj|Flying Lotus|29XOeO6KIWxGthejQqn793|94276|Cold Dead|35|https://p.scdn.co/mp3-preview/7b4411cffe0f89b3d7d3f1108652f62b0b1ec587?cid=8ab10b4296bd4266b959f2caee8dd7a4|0cWpji5RC6h5rGfhikqVOF|3|track
You're Dead!|29luvT98TnqHjVDYSRbbrj|Flying Lotus|29XOeO6KIWxGthejQqn793|40285|Fkn Dead|35|https://p.scdn.co/mp3-preview/66766b41f6fd1976d19617618530d776e865b50e?cid=8ab10b4296bd4266b959f2caee8dd7a4|3o0Qg2s3XFfypvCk6nBDUu|4|track
You're Dead!|29luvT98TnqHjVDYSRbbrj|"Flying Lotus|Kendrick Lamar"|"29XOeO6KIWxGthejQqn793|2YZyLoL8N0Wb9xBt1NhZWg"|234486|Never Catch Me|56|https://p.scdn.co/mp3-preview/b7ac41c66e8c929e3ac2ba4eb57a14de92fe7a5b?cid=8ab10b4296bd4266b959f2caee8dd7a4|6CTG85NJI1Wm60pxTSRNwL|5|track
You're Dead!|29luvT98TnqHjVDYSRbbrj|"Flying Lotus|Captain Murphy|Snoop Dogg"|"29XOeO6KIWxGthejQqn793|3TZNroMAlppUbsVSVg0Lfs|7hJcb9fa4alzcOq3EaNPoG"|145602|Dead Man's Tetris|44|https://p.scdn.co/mp3-preview/feb1d92681635692c7dbe547eb5c07972ed6058d?cid=8ab10b4296bd4266b959f2caee8dd7a4|1BIbmMh56vFd0lktWfbooJ|6|track
You're Dead!|29luvT98TnqHjVDYSRbbrj|Flying Lotus|29XOeO6KIWxGthejQqn793|189630|Turkey Dog Coma|36|https://p.scdn.co/mp3-preview/e0d33142b24bbb2d90f304f346898adf2f762558?cid=8ab10b4296bd4266b959f2caee8dd7a4|4Jsc7ZId1CLkwvOURAh859|7|track
You're Dead!|29luvT98TnqHjVDYSRbbrj|Flying Lotus|29XOeO6KIWxGthejQqn793|30516|Stirring|34|https://p.scdn.co/mp3-preview/04c2db57bff917333708dce2aac816a6ed0dc4b4?cid=8ab10b4296bd4266b959f2caee8dd7a4|1O6nRYFZpVZEcyvbxo1olx|8|track
You're Dead!|29luvT98TnqHjVDYSRbbrj|Flying Lotus|29XOeO6KIWxGthejQqn793|160136|Coronus, the Terminator|46|https://p.scdn.co/mp3-preview/31b1fc0f518fef090228ed8a355b0deb6e01d1a0?cid=8ab10b4296bd4266b959f2caee8dd7a4|79gyBvPc2zj3oIrhI50Eag|9|track
You're Dead!|29luvT98TnqHjVDYSRbbrj|"Flying Lotus|Angel Deradoorian"|"29XOeO6KIWxGthejQqn793|7a9GnOsFaJizxiUVLpcwcC"|157835|Siren Song|36|https://p.scdn.co/mp3-preview/e326590b30486603d0f59a0f1d9c711571434501?cid=8ab10b4296bd4266b959f2caee8dd7a4|3Wnnci3vKfzcdHRRohWOU0|10|track
You're Dead!|29luvT98TnqHjVDYSRbbrj|Flying Lotus|29XOeO6KIWxGthejQqn793|126688|Turtles|39|https://p.scdn.co/mp3-preview/f54183953a8c2a6454488dcb1b0e070224397a1a?cid=8ab10b4296bd4266b959f2caee8dd7a4|08ydxMk5DKWYaTkKW82vXh|11|track
You're Dead!|29luvT98TnqHjVDYSRbbrj|Flying Lotus|29XOeO6KIWxGthejQqn793|105624|Ready err Not|34|https://p.scdn.co/mp3-preview/80a6d8ca1ebc721911790679a472ddfea372a0bf?cid=8ab10b4296bd4266b959f2caee8dd7a4|4Bh15PbohDVAdyCzCtMkLL|12|track
You're Dead!|29luvT98TnqHjVDYSRbbrj|Flying Lotus|29XOeO6KIWxGthejQqn793|72797|Eyes Above|33|https://p.scdn.co/mp3-preview/872054c30a275731cad33e49fed56dc243ab4908?cid=8ab10b4296bd4266b959f2caee8dd7a4|2LYPu9MO0KcjNEM7p9my6H|13|track
You're Dead!|29luvT98TnqHjVDYSRbbrj|Flying Lotus|29XOeO6KIWxGthejQqn793|138220|Moment of Hesitation|33|https://p.scdn.co/mp3-preview/ff3651b76800ca43f90d3cb3bd7b069283e6b783?cid=8ab10b4296bd4266b959f2caee8dd7a4|1o0QDJsZC6h5LRUTQY9daF|14|track
You're Dead!|29luvT98TnqHjVDYSRbbrj|"Flying Lotus|Thundercat"|"29XOeO6KIWxGthejQqn793|4frXpPxQQZwbCu3eTGnZEw"|87225|Descent Into Madness|33|https://p.scdn.co/mp3-preview/f93683acdd0774fa0ca9ad2a627972c75cfc3a64?cid=8ab10b4296bd4266b959f2caee8dd7a4|06ljkIFB5NXWRMHJP26zP1|15|track
You're Dead!|29luvT98TnqHjVDYSRbbrj|"Flying Lotus|Captain Murphy"|"29XOeO6KIWxGthejQqn793|3TZNroMAlppUbsVSVg0Lfs"|110875|The Boys Who Died in Their Sleep|32|https://p.scdn.co/mp3-preview/60c7cbe79a9d78194a349c044f62e5adb4d38666?cid=8ab10b4296bd4266b959f2caee8dd7a4|1pQlytcGuNS6IiKxXq5tsz|16|track
You're Dead!|29luvT98TnqHjVDYSRbbrj|Flying Lotus|29XOeO6KIWxGthejQqn793|176380|Obligatory Cadence|33|https://p.scdn.co/mp3-preview/f45bb02c3f3a18544963fc32eb8294418fa3eab5?cid=8ab10b4296bd4266b959f2caee8dd7a4|07G9Dbpg14PlUFstgf32id|17|track
You're Dead!|29luvT98TnqHjVDYSRbbrj|"Flying Lotus|Niki Randa"|"29XOeO6KIWxGthejQqn793|47zSdHUfF93kgKjOVGKxU3"|105977|Your Potential//The Beyond|32|https://p.scdn.co/mp3-preview/b242790c5da4377d3d6d24f40c0fc95699933289?cid=8ab10b4296bd4266b959f2caee8dd7a4|4AcxKBCnWb7agPVX2ABb1y|18|track
You're Dead!|29luvT98TnqHjVDYSRbbrj|Flying Lotus|29XOeO6KIWxGthejQqn793|117254|The Protest|35|https://p.scdn.co/mp3-preview/9d91aae538ae99a4b2cd9b2312a308f8f88d2d9a?cid=8ab10b4296bd4266b959f2caee8dd7a4|5zDjQYRddYpP1YO2cVUAbO|19|track
4 [Expanded]|2Pw51hAGvWpTA3AYl2WVuu|Foreigner|6IRouO5mvvfcyxtPDKMYFN|230093|Night Life|37|https://p.scdn.co/mp3-preview/3b82506b954ef4c92961f2d55504b2c342581f85?cid=8ab10b4296bd4266b959f2caee8dd7a4|4ucPqC3qsM16PRKPvB3uPE|1|track
4 [Expanded]|2Pw51hAGvWpTA3AYl2WVuu|Foreigner|6IRouO5mvvfcyxtPDKMYFN|259800|Juke Box Hero - Single Version|67|https://p.scdn.co/mp3-preview/596f26d42b94be4ef06d7b63f4a02cbfd3e40c48?cid=8ab10b4296bd4266b959f2caee8dd7a4|00qOE7OjRl0BpYiCiweZB2|2|track
4 [Expanded]|2Pw51hAGvWpTA3AYl2WVuu|Foreigner|6IRouO5mvvfcyxtPDKMYFN|253640|Break It Up|44|https://p.scdn.co/mp3-preview/d0a0f02dd41c6d9152d57a724a0b6c261f27304d?cid=8ab10b4296bd4266b959f2caee8dd7a4|3i2Ddy4a0rNnGQY60pZdYp|3|track
4 [Expanded]|2Pw51hAGvWpTA3AYl2WVuu|Foreigner|6IRouO5mvvfcyxtPDKMYFN|292066|Waiting for a Girl Like You|69|https://p.scdn.co/mp3-preview/57724bb53662b30cad5267702d832a32fdc93931?cid=8ab10b4296bd4266b959f2caee8dd7a4|2OgVsp77En2nju8pnCieVU|4|track
4 [Expanded]|2Pw51hAGvWpTA3AYl2WVuu|Foreigner|6IRouO5mvvfcyxtPDKMYFN|207493|Luanne|39|https://p.scdn.co/mp3-preview/5ba2baff8224885c7a21e60d0ba35f7e3707e517?cid=8ab10b4296bd4266b959f2caee8dd7a4|0t7szxjCNe2CCnlmIihHwS|5|track
4 [Expanded]|2Pw51hAGvWpTA3AYl2WVuu|Foreigner|6IRouO5mvvfcyxtPDKMYFN|271200|Urgent|57|https://p.scdn.co/mp3-preview/35d5fe17e9ee87d635c788956ddb6eeada1a5103?cid=8ab10b4296bd4266b959f2caee8dd7a4|08onVqQ8YicJ98Ycm1qoLf|6|track
4 [Expanded]|2Pw51hAGvWpTA3AYl2WVuu|Foreigner|6IRouO5mvvfcyxtPDKMYFN|292973|I'm Gonna Win|36|https://p.scdn.co/mp3-preview/a7f55b195fd14d655ec97ca0132289879794063d?cid=8ab10b4296bd4266b959f2caee8dd7a4|0JaQc8LCU9DHMIc2vYaP9K|7|track
4 [Expanded]|2Pw51hAGvWpTA3AYl2WVuu|Foreigner|6IRouO5mvvfcyxtPDKMYFN|286293|Woman in Black|36|https://p.scdn.co/mp3-preview/60ea06a5d1dea9e258b6db0069c494165867a6de?cid=8ab10b4296bd4266b959f2caee8dd7a4|0byfyDcU51tNYhSTHRymCN|8|track
4 [Expanded]|2Pw51hAGvWpTA3AYl2WVuu|Foreigner|6IRouO5mvvfcyxtPDKMYFN|232800|Girl on the Moon|42|https://p.scdn.co/mp3-preview/01f7b8d90cdf1bb95198b5601210eb3ae0569bd0?cid=8ab10b4296bd4266b959f2caee8dd7a4|0WapisGaQAkdtuGEJjWSC2|9|track
4 [Expanded]|2Pw51hAGvWpTA3AYl2WVuu|Foreigner|6IRouO5mvvfcyxtPDKMYFN|237973|Don't Let Go|31|https://p.scdn.co/mp3-preview/721d120c66d92e2d47cbc73d6cfa8ecf3c1e145f?cid=8ab10b4296bd4266b959f2caee8dd7a4|5qQg3d5IvR33cCBUpLnEbZ|10|track
4 [Expanded]|2Pw51hAGvWpTA3AYl2WVuu|Foreigner|6IRouO5mvvfcyxtPDKMYFN|186760|Juke Box Hero - Nearly Unplugged Version|28|https://p.scdn.co/mp3-preview/71f681b0ac9a722566d24d3561e67137bc3daef6?cid=8ab10b4296bd4266b959f2caee8dd7a4|3SmAj2B4DT5iDaUO8cwScN|11|track
4 [Expanded]|2Pw51hAGvWpTA3AYl2WVuu|Foreigner|6IRouO5mvvfcyxtPDKMYFN|170840|Waiting for a Girl Like You - Nearly Unplugged Version|31|https://p.scdn.co/mp3-preview/286e11f9223492be84a5d62766ccc084f6ffae81?cid=8ab10b4296bd4266b959f2caee8dd7a4|1y77nHPUUxrF9NxWjnPjq8|12|track
Blonde|3mH6qwIy9crq0I9YQbOuDf|Frank Ocean|2h93pZq0e7k5yf4dywlkpM|314075|Nikes|71|https://p.scdn.co/mp3-preview/be2bc4aadde588c1a381e878497db1a165706b18?cid=8ab10b4296bd4266b959f2caee8dd7a4|19YKaevk2bce4odJkP5L22|1|track
Blonde|3mH6qwIy9crq0I9YQbOuDf|Frank Ocean|2h93pZq0e7k5yf4dywlkpM|249191|Ivy|75|https://p.scdn.co/mp3-preview/1faa6f5d71e4993a75450736b2b023ef5888f42f?cid=8ab10b4296bd4266b959f2caee8dd7a4|2ZWlPOoWh0626oTaHrnl2a|2|track
Blonde|3mH6qwIy9crq0I9YQbOuDf|Frank Ocean|2h93pZq0e7k5yf4dywlkpM|184516|Pink + White|76|https://p.scdn.co/mp3-preview/3ebaac6d4686eea331d448a290941364b047b985?cid=8ab10b4296bd4266b959f2caee8dd7a4|3xKsf9qdS1CyvXSMEid6g8|3|track
Blonde|3mH6qwIy9crq0I9YQbOuDf|Frank Ocean|2h93pZq0e7k5yf4dywlkpM|86943|Be Yourself|60|https://p.scdn.co/mp3-preview/770828645fd1d35e71ba43aefe7d373079669fde?cid=8ab10b4296bd4266b959f2caee8dd7a4|1IdZvb2XK8NmsovQlV6CPn|4|track
Blonde|3mH6qwIy9crq0I9YQbOuDf|Frank Ocean|2h93pZq0e7k5yf4dywlkpM|257380|Solo|68|https://p.scdn.co/mp3-preview/44b018025d71c874bd4c18088513b2e7e5a604c6?cid=8ab10b4296bd4266b959f2caee8dd7a4|35xSkNIXi504fcEwz9USRB|5|track
Blonde|3mH6qwIy9crq0I9YQbOuDf|Frank Ocean|2h93pZq0e7k5yf4dywlkpM|184600|Skyline To|63|https://p.scdn.co/mp3-preview/0c35032c4124841b6bf9f68ecc1edeadef276282?cid=8ab10b4296bd4266b959f2caee8dd7a4|4xR3MAscflQ262kMeiKshQ|6|track
Blonde|3mH6qwIy9crq0I9YQbOuDf|Frank Ocean|2h93pZq0e7k5yf4dywlkpM|249667|Self Control|72|https://p.scdn.co/mp3-preview/ec76abf91ef45efe40fb8442e729f0d7b00facde?cid=8ab10b4296bd4266b959f2caee8dd7a4|5GUYJTQap5F3RDQiCOJhrS|7|track
Blonde|3mH6qwIy9crq0I9YQbOuDf|Frank Ocean|2h93pZq0e7k5yf4dywlkpM|66786|Good Guy|62|https://p.scdn.co/mp3-preview/79e1c1edcb194182384ac4503c813a6f3c82f2c7?cid=8ab10b4296bd4266b959f2caee8dd7a4|2JUqYobT8NvARdPmc4ES2x|8|track
Blonde|3mH6qwIy9crq0I9YQbOuDf|Frank Ocean|2h93pZq0e7k5yf4dywlkpM|307151|Nights|76|https://p.scdn.co/mp3-preview/43abb77afc35b8eced064a1b062921a13f5c7b15?cid=8ab10b4296bd4266b959f2caee8dd7a4|7eqoqGkKwgOaWNNHx90uEZ|9|track
Blonde|3mH6qwIy9crq0I9YQbOuDf|Frank Ocean|2h93pZq0e7k5yf4dywlkpM|78742|Solo (Reprise)|61|https://p.scdn.co/mp3-preview/dd110e756a983419dd636d0e7f634a4106bf1652?cid=8ab10b4296bd4266b959f2caee8dd7a4|2qtoRFCOEL1gRn5q9DJC7F|10|track
Blonde|3mH6qwIy9crq0I9YQbOuDf|Frank Ocean|2h93pZq0e7k5yf4dywlkpM|158478|Pretty Sweet|59|https://p.scdn.co/mp3-preview/95aa2b29c24325521101c84c990b00fb8373a21d?cid=8ab10b4296bd4266b959f2caee8dd7a4|17yrCsl1Ai6CZLBmGj6d6p|11|track
Blonde|3mH6qwIy9crq0I9YQbOuDf|Frank Ocean|2h93pZq0e7k5yf4dywlkpM|68588|Facebook Story|57|https://p.scdn.co/mp3-preview/dbda58ef8bf37f45263f007e040df7caa47d4232?cid=8ab10b4296bd4266b959f2caee8dd7a4|73D5hBkiVZkopZrmBZTBWf|12|track
Blonde|3mH6qwIy9crq0I9YQbOuDf|Frank Ocean|2h93pZq0e7k5yf4dywlkpM|85754|Close To You|62|https://p.scdn.co/mp3-preview/85e0dc7b40bf3b0786195d6c78a06ff95743ebcc?cid=8ab10b4296bd4266b959f2caee8dd7a4|1VZLEW5ZfcAbKZ94XQiSZF|13|track
Blonde|3mH6qwIy9crq0I9YQbOuDf|Frank Ocean|2h93pZq0e7k5yf4dywlkpM|248807|White Ferrari|68|https://p.scdn.co/mp3-preview/83113c9aeb6c26cc53fa07cd2a1c6782afed3a2d?cid=8ab10b4296bd4266b959f2caee8dd7a4|2LMkwUfqC6S6s6qDVlEuzV|14|track
Blonde|3mH6qwIy9crq0I9YQbOuDf|Frank Ocean|2h93pZq0e7k5yf4dywlkpM|334570|Seigfried|64|https://p.scdn.co/mp3-preview/760643d03f5c24d96c159a3a52bc6d612cc63390?cid=8ab10b4296bd4266b959f2caee8dd7a4|1BViPjTT585XAhkUUrkts0|15|track
