query_artist,query_title,id,name,artist,artist_id,n_artists,type,release_date,total_tracks,popularity
LCD Soundsystem,American Dream,0hdimlCTCms7otJCX9OvqM,american dream,LCD Soundsystem,066X20Nz7iquqkkCW6Jxy6,1,album,2017-10-06,11,46
LCD Soundsystem,Sound of Silver,1R8kkopLT4IAxzMMkjic6X,Sound of Silver,LCD Soundsystem,066X20Nz7iquqkkCW6Jxy6,1,album,2007-03-12,9,62
LCD Soundsystem,This Is Happening,4hnqM0JK4CM1phwfq1Ldyz,This Is Happening,LCD Soundsystem,066X20Nz7iquqkkCW6Jxy6,1,album,2010-05-17,9,62
LCD Soundsystem,This Is Happening,75qojmHz1id8sL2LDR5qVz,This Is Happening (Deluxe Edition),LCD Soundsystem,066X20Nz7iquqkkCW6Jxy6,1,album,2010-12-03,20,37
LINKIN PARK,Hybrid Theory,6hPkbAV3ZXpGZBGUvL6jVM,Hybrid Theory (Bonus Edition),Linkin Park,6XyY86QOPPrYVGvF9ch6wz,1,album,2000-10-24,15,83
LINKIN PARK,Hybrid Theory,28DUZ0itKISf2sr6hlseMy,Hybrid Theory (20th Anniversary Edition),Linkin Park,6XyY86QOPPrYVGvF9ch6wz,1,album,2020-10-09,80,73
LINKIN PARK,Hybrid Theory,2pKw6GERJVAD61449B1EEM,Hybrid Theory,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,1,album,2000-10-24,12,63
LINKIN PARK,Hybrid Theory,6PFPjumGRpZnBzqnDci6qJ,Hybrid Theory,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,1,album,2000-10-24,12,55
LINKIN PARK,Hybrid Theory,1FiRqhpAowNK8gTl5sOhxZ,Hybrid Theory Live Around the World,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,1,album,2012-05-31,8,43
LINKIN PARK,Meteora,4Gfnly5CzMJQqkUFfoHaP3,Meteora,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,1,album,2003-03-24,13,78
LINKIN PARK,Meteora,0y13VbGddQ4azdVWakksAL,Meteora (Bonus Edition),Linkin Park,6XyY86QOPPrYVGvF9ch6wz,1,album,2003-03-24,16,66
LINKIN PARK,Meteora,4flcwtqnLoKZJ2wrCp1aJq,Meteora Live Around the World,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,1,album,2012-06-05,7,43
LL Cool J,10,1tDwbmrFCoTwlrfUMZnT6n,10,LL Cool J,1P8IfcNKwrkQP5xJWuhaOC,1,album,2002-10-08,15,52
LL Cool J,10,7E2TsBS4jPmfdjjTRUJ9Hn,10,LL Cool J,1P8IfcNKwrkQP5xJWuhaOC,1,album,2002-10-08,16,43
LL Cool J,The DEFinition,3aI9HsN4um246qpCR8r7oW,THE DEFinition,LL Cool J,1P8IfcNKwrkQP5xJWuhaOC,1,album,2004-08-31,11,54
LMFAO,Sorry For Party Rocking,1MbBSfcqLg2OjkeZ1RMSIq,Sorry For Party Rocking,LMFAO,3sgFRtyBnxXD5ESfmbK4dl,1,album,2011-01-01,10,63
LMFAO,Sorry For Party Rocking,5EuNq3rYUESwy6Vcsz2PZe,Sorry For Party Rocking (Deluxe Version),LMFAO,3sgFRtyBnxXD5ESfmbK4dl,1,album,2011-01-01,14,59
LMFAO,Sorry For Party Rocking,2G7zec71b5a8P73HznbX0o,Sorry For Party Rocking,LMFAO,3sgFRtyBnxXD5ESfmbK4dl,1,album,2011-01-01,10,37
LMFAO,Sorry For Party Rocking,76o94zPGY6NyjzmiDHUGdB,Sorry For Party Rocking (Remixes),LMFAO,3sgFRtyBnxXD5ESfmbK4dl,1,album,2012-01-01,6,22
LMFAO,Sorry For Party Rocking,6QC1knMMsok6hGoa9BK1RH,Sorry for Party Rocking,LMFAO Karaoke Band,74obFaoEfBEbpHOu9fsdF2,1,album,2012-01-09,1,0
LaBelle,Nightbirds,5Zx4eUC5dTg6aufiSLQ6uo,Nightbirds,LaBelle,3DznKagEU8yMQZR9z33Da5,1,album,1974-09-13,10,47
Lady Antebellum,747,1JHNRou038CfCC0RZztDz8,747,Lady A,32WkQRZEVKSzVAAYqukAEA,1,album,2014-09-30,11,58
Lady Antebellum,747,1NdVdcO73LZQGRFbEDI2Ij,747 (Deluxe),Lady A,32WkQRZEVKSzVAAYqukAEA,1,album,2014-09-30,14,42
Lady Antebellum,747,0T7IzVLNxBQMOc9Pw7qHeq,747 - Commentary,Lady A,32WkQRZEVKSzVAAYqukAEA,1,album,2014-09-30,11,9
Lady Antebellum,Golden,254bcFt3AV1O2B121GFD9S,Golden,Lady A,32WkQRZEVKSzVAAYqukAEA,1,album,2013-01-01,12,62
Lady Antebellum,Golden,1tYJvi3YlS26yI7Wf8nlcx,Golden (Deluxe Edition),Lady A,32WkQRZEVKSzVAAYqukAEA,1,album,2013-01-01,18,50
Lady Antebellum,Golden,5mYeKgfisXFZlG20HrdyLr,Golden,Lady A,32WkQRZEVKSzVAAYqukAEA,1,album,2014-01-01,1,17
Lady Antebellum,Golden,2m6JDPRCbpZeODrXia7paB,Golden: Commentary (Spotify Interview),Lady A,32WkQRZEVKSzVAAYqukAEA,1,album,2013-01-01,12,10
Lady Antebellum,Heart Break,4WZZDzGqjvw4bRwrp56U24,Heart Break,Lady A,32WkQRZEVKSzVAAYqukAEA,1,album,2017-06-09,13,59
Lady Antebellum,Lady Antebellum,3MHTGwjWJhfcc3yBnvo6yh,Lady Antebellum,Lady A,32WkQRZEVKSzVAAYqukAEA,1,album,2008-01-01,11,57
Lady Antebellum,Lady Antebellum,6wRC37A3ZrIxGZpk5ZHTqN,Like A Lady,Lady A,32WkQRZEVKSzVAAYqukAEA,1,album,2021-03-12,1,55
Lady Antebellum,Need You Now,3hnGcNi8oqGdwTm3CeniFA,Need You Now,Lady A,32WkQRZEVKSzVAAYqukAEA,1,album,2010-01-01,11,67
Lady Antebellum,Need You Now,4oT0DxRmc0jr7DCKultQqh,Need You Now,Lady A,32WkQRZEVKSzVAAYqukAEA,1,album,2010-01-01,12,57
Lady Antebellum,Need You Now,5wRNWrCeVwVetRyShfzz7e,Need You Now (Remix),Lady A,32WkQRZEVKSzVAAYqukAEA,1,album,2010-01-01,1,21
Lady Antebellum,On This Winter's Night,6ww6efJkv3ytQfbEyMosPu,On This Winter's Night (Deluxe),Lady A,32WkQRZEVKSzVAAYqukAEA,1,album,2020-10-30,16,32
Lady Antebellum,Own The Night,2OecGqWoNWvW2VH4HUixjo,Own The Night,Lady A,32WkQRZEVKSzVAAYqukAEA,1,album,2011-09-13,12,62
Lady Antebellum,Own The Night,3zNPWYqxlXPoXP0TRdy2hb,Own The Night Spotify Interview,Lady A,32WkQRZEVKSzVAAYqukAEA,1,album,2011-01-01,25,10
Lady Gaga,ARTPOP,2eRJUtI7nXrQ5uYQ7tzTo9,ARTPOP,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,1,album,2013-11-11,14,73
Lady Gaga,ARTPOP,3P4ieBubW04cGQT52hPxt6,ARTPOP,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,1,album,2013-11-11,14,29
Lady Gaga,Born This Way,2KkMVsxymoNR7hRmBcMttd,Born This Way,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,1,album,2011-01-01,14,67
Lady Gaga,Born This Way,5maeycU97NHBgwRr2h2A4O,Born This Way (Special Edition),Lady Gaga,1HY2Jd0NmPuamShAr6KMms,1,album,2011-01-01,22,67
Lady Gaga,Born This Way,38Ur5vOXFNPWHZv4umkqwU,Born This Way - The Remix,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,1,album,2011-01-01,14,35
Lady Gaga,Born This Way,6MDQJtLBwq8c7tiXdl9ytT,Born This Way (The Remixes Pt. 2),Lady Gaga,1HY2Jd0NmPuamShAr6KMms,1,album,2011-03-25,6,27
Lady Gaga,Born This Way,0nBmmEoHvLXNhHDPF3tDKB,Born This Way (The Remixes Pt. 1),Lady Gaga,1HY2Jd0NmPuamShAr6KMms,1,album,2011-03-15,3,24
Lady Gaga,Born This Way,7HCFCcKaES0j4l3Lztz6Ke,Born This Way (Country Road Version) Single - A Tribute to Lady Gaga,Country Lady,5s7m57IRYtNm0TWqdGKG8Q,1,album,2011-05-27,2,0
Lady Gaga,Born This Way,0n0lHs4yMRCU3e4AInpT3L,Orkestband / Karaoke - Born this way,Lady Gaga Orkestband / Karaoke,3VxARjirnoedPe1rNK2IcC,1,album,2011-07-27,1,0
Lady Gaga,Chromatica,05c49JgPmL4Uz2ZeqRx5SP,Chromatica,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,1,album,2020-05-29,16,82
Lady Gaga,Joanne,2ZUwFxlWo0gwTsvZ6L4Meh,Joanne (Deluxe),Lady Gaga,1HY2Jd0NmPuamShAr6KMms,1,album,2016-10-21,14,74
Lady Gaga,Joanne,1QV5fPVm9bIVWsm0ngE34T,Joanne (Deluxe),Lady Gaga,1HY2Jd0NmPuamShAr6KMms,1,album,2016-10-21,14,54
Lady Gaga,Joanne,5jqcNriHl28rS3LlmoP1fg,Joanne (Where Do You Think You're Goin'?) [Piano Version],Lady Gaga,1HY2Jd0NmPuamShAr6KMms,1,album,2018-01-26,1,46
Lady Gaga,Joanne,6Lz05XTRg1D6cCViSANoY3,Joanne,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,1,album,2016-10-21,11,33
Lady Gaga,The Fame,1jpUMnKpRlng1OJN7LJauV,The Fame,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,1,album,2008-01-01,15,75
Lady Gaga,The Fame,6rePArBMb5nLWEaY9aQqL4,The Fame Monster (Deluxe Edition),Lady Gaga,1HY2Jd0NmPuamShAr6KMms,1,album,2009-11-05,23,78
Lady Gaga,The Fame,6DGZdMi124iOOih9GMlhN2,The Fame Monster (Deluxe Edition),Lady Gaga,1HY2Jd0NmPuamShAr6KMms,1,album,2009-08-05,22,66
Lady Gaga,The Fame,58WSd6SDPOcbnnJ2tq0Ph8,The Fame Monster,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,1,album,2009-11-18,8,44
Lady Gaga,The Fame,1JqY02pklBKhzoBADtmFlA,The Fame Monster,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,1,album,2009-11-18,8,25
Lady Lamb the Beekeeper ,After,3EW7MWPhBS399EFYTlv6y8,After,Lady Lamb,2wunbYU5KWrpI7RCRBkwF0,1,album,2015-03-03,12,36
Lambchop,FLOTUS,04AfE1dPukAy4jyakZSk8T,FLOTUS,Lambchop,2Lhs0asnFQiLuntn3s8p78,1,album,2016-11-04,11,27
Lana Del Rey,Born To Die,5PW8nAtvf2HV8RYZFd4IrX,Born To Die - The Paradise Edition,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,1,album,2012-11-12,23,72
Lana Del Rey,Born To Die,0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),Lana Del Rey,00FQb4jTyendYWaN8pK0wa,1,album,2012-01-01,24,69
Lana Del Rey,Born To Die,4X8hAqIWpQyQks2yRhyqs4,Born To Die,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,1,album,2012-01-30,13,59
Lana Del Rey,Born To Die,3TtsWmvFbChKTWIRfa85lS,Born To Die (Bonus Track Version),Lana Del Rey,00FQb4jTyendYWaN8pK0wa,1,album,2012-01-30,15,58
Lana Del Rey,Born To Die,4vXt6IpMcSnqonljffWlMI,Born To Die,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,1,album,2012-01-30,12,61
Lana Del Rey,Born To Die,5IjSLZhlg0qVq62r2PSfM1,Born To Die,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,1,album,2012-01-30,12,35
Lana Del Rey,Honeymoon,2DpEBrjCur1ythIZ10gJWw,Honeymoon,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,1,album,2015-09-18,14,72
Lana Del Rey,Lust For Life,7xYiTrbTL57QO0bb4hXIKo,Lust For Life,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,1,album,2017-07-21,16,76
Lana Del Rey,Lust For Life,0NSognr1k6PH6SZZ6uv44G,Lust for Life (with The Weeknd),Lana Del Rey|The Weeknd,00FQb4jTyendYWaN8pK0wa|1Xyo4u8uXC1ZmMpatF05PJ,2,album,2017-04-19,1,43
Lana Del Rey,Lust For Life,3RQdSuT8Y2WGynwlFrJI58,Lust For Life (BloodPop® Remix),Lana Del Rey|BloodPop®,00FQb4jTyendYWaN8pK0wa|1okJ4NC308qbtY9LyHn6DO,2,album,2017-08-25,1,33
Lana Del Rey,Lust For Life,76TKxZW1oXXhl6W2EP68An,Lust For Life (The Avener Rework),Lana Del Rey|The Avener,00FQb4jTyendYWaN8pK0wa|0e6qzpphJHtObTSwD75mi0,2,album,2017-08-25,1,33
Lana Del Rey,Norman Fucking Rockwell!,5XpEKORZ4y6OrCZSKsi46A,Norman Fucking Rockwell!,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,1,album,2019-08-30,14,80
Lana Del Rey,Ultraviolence,1ORxRsK3MrSLvh7VQTF01F,Ultraviolence (Deluxe),Lana Del Rey,00FQb4jTyendYWaN8pK0wa,1,album,2014-01-01,14,78
Lana Del Rey,Ultraviolence,2e3doCyb0qn2JeKLsh2Xbo,Ultraviolence,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,1,album,2014-01-01,11,46
Lana Del Rey,Ultraviolence,6nrsjfNwukTPOcybYfoN57,Ultraviolence (Hook N Sling Remix),Lana Del Rey,00FQb4jTyendYWaN8pK0wa,1,album,2015-02-15,1,29
Lana Del Rey,Ultraviolence,4bDu16cUgbNS4bWrkomHpo,Ultraviolence,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,1,album,2014-01-01,1,24
Lana Del Rey,Ultraviolence,6Gv6B2ewxqT0ilpm5YbCfG,Ultraviolence (Hook N Sling Remix),Lana Del Rey|Hook N Sling,00FQb4jTyendYWaN8pK0wa|3iN9k8uvm4WrgdlOigOH8D,2,album,2014-09-29,1,14
Larry The Cable Guy,The Right To Bare Arms,6n2uzbKiGfXA1cykptUgd0,The Right To Bare Arms,Larry The Cable Guy,2iVKGetYUZQElKZKWECyF4,1,album,2005-03-29,17,38
Laura Marling,A Creature I Don't Know,1NwG61ten2HMDFgIZrUc96,A Creature I Don't Know,Laura Marling,7B2edU3Q7btJoNsoHCNohM,1,album,2011-09-13,10,27
Laura Marling,A Creature I Don't Know,1yvrtiby7Zo7MiBrW1IDXD,A Creature I Don't Know (Deluxe Version),Laura Marling,7B2edU3Q7btJoNsoHCNohM,1,album,2012-01-01,26,35
Laura Marling,A Creature I Don't Know,6l9AdRG0yVneRu5PNbAvRZ,A Creature I Don't Know,Laura Marling,7B2edU3Q7btJoNsoHCNohM,1,album,2011-01-01,10,35
Laura Marling,Once I Was an Eagle,2sys0w1WpiB1k6ZhfYCbBY,Once I Was An Eagle,Laura Marling,7B2edU3Q7btJoNsoHCNohM,1,album,2013-05-28,16,37
Laura Marling,Once I Was an Eagle,35He6RuwS8C2KjG067Gobl,Once I Was An Eagle,Laura Marling,7B2edU3Q7btJoNsoHCNohM,1,album,2013-01-01,16,45
Laura Marling,Semper Femina,3Z4NNeh0gf4oGquXZEU1NT,Semper Femina,Laura Marling,7B2edU3Q7btJoNsoHCNohM,1,album,2017-03-10,9,43
Laura Marling,Semper Femina,6CBqlor6AFG9CPrhiruFUh,Semper Femina (Deluxe Edition),Laura Marling,7B2edU3Q7btJoNsoHCNohM,1,album,2017-03-10,18,35
Laurel Halo,Dust,2QZjNDsXzq2VKNF6xca00F,Dust,Laurel Halo,0sRVVDpgF2sKzPBkDszzUl,1,album,2017-06-23,11,21
Lauren Daigle,How Can It Be,2zTNj92GTDDMzWSXEWdLyu,How Can It Be,Lauren Daigle,40LHVA5BTQp9RxHOQ9JPYj,1,album,2015-04-14,12,66
Lauren Daigle,How Can It Be,6dFgl9xvP6Rd0vWL1mm1Zo,How Can It Be (Deluxe Edition),Lauren Daigle,40LHVA5BTQp9RxHOQ9JPYj,1,album,2015-04-14,17,51
Lauren Daigle,How Can It Be,2WeH5vGkolh0gtUuGFODhq,How Can It Be,Lauren Daigle,40LHVA5BTQp9RxHOQ9JPYj,1,album,2014-09-16,5,31
Lauren Daigle,How Can It Be,61WZn7O0bikDfH4d8aDXyI,How Can It Be,Lauren Daigle,40LHVA5BTQp9RxHOQ9JPYj,1,album,2014-01-01,1,17
Lauren Daigle,How Can It Be,4zSZu0HGp3w5dnER137KHA,How Can It Be,Lauren Daigle,40LHVA5BTQp9RxHOQ9JPYj,1,album,2014-09-16,5,13
Lauren Daigle,How Can It Be,7eZoBaon4rqxaEQO0CBlFt,How Can It Be,Lauren Daigle,40LHVA5BTQp9RxHOQ9JPYj,1,album,2014-01-01,1,5
Lauren Daigle,Look Up Child,6pmoTLfsPpn0wisT3YFJSN,Look Up Child,Lauren Daigle,40LHVA5BTQp9RxHOQ9JPYj,1,album,2018-09-07,13,75
Lauryn Hill,MTV Unplugged No. 2.0,22tn8fUpD1lurSga9yuqhM,MTV Unplugged No. 2.0,Ms. Lauryn Hill,2Mu5NfyYm8n5iTomuKAEHl,1,album,2002-05-07,22,52
Lauryn Hill,The Miseducation of Lauryn Hill,1BZoqf8Zje5nGdwZhOjAtD,The Miseducation of Lauryn Hill,Ms. Lauryn Hill,2Mu5NfyYm8n5iTomuKAEHl,1,album,1998-08-25,16,75
LeAnn Rimes,Greatest Hits,5GIEvyzVeUKAs6Uf2EeoqD,Greatest Hits,LeAnn Rimes,2d3VHzlOEwXvmBdS4pzOPL,1,album,2003-11-18,18,63
LeAnn Rimes,Greatest Hits,6xPQ1KliozUso45L09UzG0,All-Time Greatest Hits,LeAnn Rimes,2d3VHzlOEwXvmBdS4pzOPL,1,album,2015-02-03,20,52
LeAnn Rimes,This Woman,24M3MEsb8IvkTUX9PBV8Bf,This Woman,LeAnn Rimes,2d3VHzlOEwXvmBdS4pzOPL,1,album,2005-01-25,12,40
Lecrae,Anomaly,1FmEXQXOH6QEDbbJN2OCC9,Anomaly,Lecrae,1CFCsEqKrCyvAFKOATQHiW,1,album,2014-09-09,15,54
Lecrae,Gravity,709e0W96FV6lKRoBHcDQ91,Gravity,Lecrae,1CFCsEqKrCyvAFKOATQHiW,1,album,2012-09-04,15,47
Lecrae,Gravity,2dCTTPgK1MdIFe5ozsppxU,Gravity (Digital Deluxe),Lecrae,1CFCsEqKrCyvAFKOATQHiW,1,album,2012-09-04,18,36
Led Zeppelin,Celebration Day,0kTe1sQd9yhDsdG2Zth7X6,Celebration Day,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,2012-11-19,16,51
Led Zeppelin,Houses Of The Holy,0GqpoHJREPp0iuXK3HzrHk,Houses of the Holy (Remaster),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,1973-03-28,8,62
Led Zeppelin,Houses Of The Holy,7gS8ozSkvPW3VBPLnXOZ7S,Houses of the Holy (Deluxe Edition),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,1973-03-28,15,60
Led Zeppelin,Houses Of The Holy,3ZuGyUoJcVvHCePD1DJnvE,Houses of the Holy (Rough Mix with Overdubs),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,2015-01-21,1,15
Led Zeppelin,Houses of the Holy,0GqpoHJREPp0iuXK3HzrHk,Houses of the Holy (Remaster),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,1973-03-28,8,62
Led Zeppelin,Houses of the Holy,7gS8ozSkvPW3VBPLnXOZ7S,Houses of the Holy (Deluxe Edition),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,1973-03-28,15,60
Led Zeppelin,Houses of the Holy,3ZuGyUoJcVvHCePD1DJnvE,Houses of the Holy (Rough Mix with Overdubs),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,2015-01-21,1,15
Led Zeppelin,In Through The Out Door,1W5CtQ7Ng0kP3lXyz7PIT2,In Through the out Door (Remaster),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,1979-08-15,7,57
Led Zeppelin,In Through The Out Door,1jCYuXr0Ujke24z1ymBr5U,In Through the out Door (Deluxe Edition),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,1979-08-15,14,43
Led Zeppelin,Led Zeppelin,44Ig8dzqOkvkGDzaUof9lK,Led Zeppelin IV (Deluxe Edition),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,1971-11-08,16,77
Led Zeppelin,Led Zeppelin,70lQYZtypdCALtFVlQAcvx,Led Zeppelin II (1994 Remaster),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,1969-10-22,9,75
Led Zeppelin,Led Zeppelin,6P5QHz4XtxOmS5EuiGIPut,Led Zeppelin III (Remaster),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,1970,10,74
Led Zeppelin,Led Zeppelin,3ycjBixZf7S3WpC5WZhhUK,Led Zeppelin,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,1969-01-12,9,68
Led Zeppelin,Led Zeppelin,58MQ0PLijVHePUonQlK76Y,Led Zeppelin II (Remaster),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,1969-10-22,9,59
Led Zeppelin,Led Zeppelin,5EyIDBAqhnlkAHqvPRwdbX,Led Zeppelin IV (Remaster),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,1971-11-08,8,58
Led Zeppelin,Led Zeppelin,1J8QW9qsMLx3staWaHpQmU,Led Zeppelin (Remaster),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,1969-01-12,9,57
Led Zeppelin,Led Zeppelin,4xGEiQ7La4japmGrREeLlw,Led Zeppelin III (Deluxe Edition),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,1970-10-05,19,53
Led Zeppelin,Led Zeppelin,58N1RPC3B4mRkjBaug4u3X,Led Zeppelin II (Deluxe Edition),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,1969-10-22,17,52
Led Zeppelin,Led Zeppelin,22BzOOZKYZ2jYYKLpOlnET,Led Zeppelin (Deluxe Edition),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,1969-01-12,17,51
Led Zeppelin,Led Zeppelin,5jQEuOsezpHOAhfQXMGTLo,Led Zeppelin x Led Zeppelin,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,2018-09-27,30,46
Led Zeppelin,Led Zeppelin,2cqzFuaX52BSIPQT3w05Vm,An Introduction to Led Zeppelin,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,2018-09-27,10,44
Led Zeppelin,Led Zeppelin,5gHdy5QcChyIIbP9Mbqlm8,Led Zepagain: A Tribute to Led Zeppelin,Led Zepagain,1fLUKocrN9I2D0MvL5tLsw,1,album,2005-01-01,12,38
Led Zeppelin,Led Zeppelin,0Ck062BCfNiUYXK4iAms3E,Greatest Hits Box Set: A Tribute to Led Zeppelin,Led Zepagain,1fLUKocrN9I2D0MvL5tLsw,1,album,2012-09-06,47,21
Led Zeppelin,Led Zeppelin,7DrCheIpmljjT7iPQgpRHo,Led Zepagain II: A Tribute to Led Zeppelin,Led Zepagain,1fLUKocrN9I2D0MvL5tLsw,1,album,2007-01-01,12,13
Led Zeppelin,Led Zeppelin,6gwYXR6tWkCiguqzcNxQzo,Led Zepagain 3: a Tribute to Led Zeppelin,Led Zepagain,1fLUKocrN9I2D0MvL5tLsw,1,album,2012-05-30,14,12
Led Zeppelin,Led Zeppelin,3KKclqbtKh00uv9aaOlALz,Live in Concert 1973: The Fourth Night at Madison Square Garden (Tribute to Led Zeppelin),Led Zepagain,1fLUKocrN9I2D0MvL5tLsw,1,album,2016-11-20,17,12
Led Zeppelin,Led Zeppelin,2EPHeZAIs3KxnhIVPskkyo,Tribute to Led Zeppelin: Anthology,Led Zepagain,1fLUKocrN9I2D0MvL5tLsw,1,album,2014-12-15,50,7
Led Zeppelin,Led Zeppelin,3eWE2bsDPUy8pLYOtdmD3e,Motherlode: A Tribute to Led Zeppelin,Led Zepagain,1fLUKocrN9I2D0MvL5tLsw,1,album,2012-09-01,28,5
Led Zeppelin,Led Zeppelin,0yzFU4hkhZghWOAAKpWwOl,Tribute to Led Zeppelin (Deluxe Edition),Led Zepagain,1fLUKocrN9I2D0MvL5tLsw,1,album,2014-12-18,16,3
Led Zeppelin,Led Zeppelin,10jSWPJCpy26EP7vb3Emro,Kashmir - a Tribute to Led Zeppelin,Led Zepagain,1fLUKocrN9I2D0MvL5tLsw,1,album,2012-09-30,1,0
Led Zeppelin,Led Zeppelin,3bhcuEzPG0PlUjz1aXc0C1,"Led Zepagain ""Live"": A Tribute to Led Zeppelin",Led Zepagain,1fLUKocrN9I2D0MvL5tLsw,1,album,2013-12-16,25,6
Led Zeppelin,Led Zeppelin,6pxiLzao5VvYA7YUcsPUlw,Black Dog - a Tribute to Led Zeppelin,Led Zepagain,1fLUKocrN9I2D0MvL5tLsw,1,album,2012-09-30,1,0
Led Zeppelin,Led Zeppelin,3jFjxWP7tIHz4SjyW0hUSC,A Tribute to Led Zeppelin from Hell's Kitchen,Led Blimpie,40joySVOznoGwtIufpRXhN,1,album,2014-04-03,9,0
Led Zeppelin,Led Zeppelin,4pepXEzZubr7ecfYzSECEu,Whole Lotta Love - a Tribute to Led Zeppelin,Led Zepagain,1fLUKocrN9I2D0MvL5tLsw,1,album,2012-09-30,1,1
Led Zeppelin,Led Zeppelin,6lZUsUZiFL37b2zWyIPtIE,Rock and Roll - a Tribute to Led Zeppelin,Led Zepagain,1fLUKocrN9I2D0MvL5tLsw,1,album,2012-09-30,1,0
Led Zeppelin,Led Zeppelin,3jJYgFQiafu7pQRyRkBl3N,Stairway to Heaven - a Tribute to Led Zeppelin,Led Zepagain,1fLUKocrN9I2D0MvL5tLsw,1,album,2012-09-30,1,2
Led Zeppelin,Led Zeppelin,5J374mF6DOcODT4ccBeScc,Over the Hills and Far Away - a Tribute to Led Zeppelin,Led Zepagain,1fLUKocrN9I2D0MvL5tLsw,1,album,2012-09-30,1,0
Led Zeppelin,Led Zeppelin II,70lQYZtypdCALtFVlQAcvx,Led Zeppelin II (1994 Remaster),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,1969-10-22,9,75
Led Zeppelin,Led Zeppelin II,6P5QHz4XtxOmS5EuiGIPut,Led Zeppelin III (Remaster),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,1970,10,74
Led Zeppelin,Led Zeppelin II,58MQ0PLijVHePUonQlK76Y,Led Zeppelin II (Remaster),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,1969-10-22,9,59
Led Zeppelin,Led Zeppelin II,4xGEiQ7La4japmGrREeLlw,Led Zeppelin III (Deluxe Edition),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,1970-10-05,19,53
Led Zeppelin,Led Zeppelin II,58N1RPC3B4mRkjBaug4u3X,Led Zeppelin II (Deluxe Edition),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,1969-10-22,17,52
Led Zeppelin,Led Zeppelin II,7DrCheIpmljjT7iPQgpRHo,Led Zepagain II: A Tribute to Led Zeppelin,Led Zepagain,1fLUKocrN9I2D0MvL5tLsw,1,album,2007-01-01,12,13
Led Zeppelin,Led Zeppelin IV,44Ig8dzqOkvkGDzaUof9lK,Led Zeppelin IV (Deluxe Edition),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,1971-11-08,16,77
Led Zeppelin,Led Zeppelin IV,5EyIDBAqhnlkAHqvPRwdbX,Led Zeppelin IV (Remaster),Led Zeppelin,36QJpDe2go2KgaRleHCDTp,1,album,1971-11-08,8,58
